0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Copyright_t, "Copyright (C) 2009 "
1, 0, Cue_point_t, "Created by Rosegarden"
1, 0, Cue_point_t, "http://www.rosegardenmusic.com/"
1, 0, Tempo, 312500
1, 0, Time_signature, 4, 2, 24, 8
1, 65280, End_track
2, 0, Start_track
2, 0, Title_t, "CH07"
2, 0, Note_on_c, 6, 72, 127
2, 718, Note_off_c, 6, 72, 64
2, 718, Note_on_c, 6, 74, 127
2, 840, Note_off_c, 6, 74, 64
2, 840, Note_on_c, 6, 75, 127
2, 960, Note_off_c, 6, 75, 64
2, 960, Note_on_c, 6, 79, 127
2, 1198, Note_off_c, 6, 79, 64
2, 1198, Note_on_c, 6, 72, 127
2, 1440, Note_off_c, 6, 72, 64
2, 1440, Note_on_c, 6, 75, 127
2, 1678, Note_off_c, 6, 75, 64
2, 1678, Note_on_c, 6, 79, 127
2, 1920, Note_off_c, 6, 79, 64
2, 1920, Note_on_c, 6, 80, 127
2, 2158, Note_off_c, 6, 80, 64
2, 2158, Note_on_c, 6, 72, 127
2, 2400, Note_off_c, 6, 72, 64
2, 2400, Note_on_c, 6, 74, 127
2, 2638, Note_off_c, 6, 74, 64
2, 2638, Note_on_c, 6, 80, 127
2, 2878, Note_off_c, 6, 80, 64
2, 2878, Note_on_c, 6, 79, 127
2, 3600, Note_off_c, 6, 79, 64
2, 3600, Note_on_c, 6, 79, 127
2, 3838, Note_off_c, 6, 79, 64
2, 3838, Note_on_c, 6, 78, 127
2, 4080, Note_off_c, 6, 78, 64
2, 4080, Note_on_c, 6, 72, 127
2, 4318, Note_off_c, 6, 72, 64
2, 4318, Note_on_c, 6, 74, 127
2, 4560, Note_off_c, 6, 74, 64
2, 4560, Note_on_c, 6, 78, 127
2, 4798, Note_off_c, 6, 78, 64
2, 4798, Note_on_c, 6, 77, 127
2, 5160, Note_off_c, 6, 77, 64
2, 5160, Note_on_c, 6, 75, 127
2, 5518, Note_off_c, 6, 75, 64
2, 5518, Note_on_c, 6, 74, 127
2, 5758, Note_off_c, 6, 74, 64
2, 5758, Note_on_c, 6, 71, 127
2, 6478, Note_off_c, 6, 71, 64
2, 6478, Note_on_c, 6, 74, 127
2, 6600, Note_off_c, 6, 74, 64
2, 6600, Note_on_c, 6, 75, 127
2, 6720, Note_off_c, 6, 75, 64
2, 6720, Note_on_c, 6, 79, 127
2, 6958, Note_off_c, 6, 79, 64
2, 6958, Note_on_c, 6, 77, 127
2, 7078, Note_off_c, 6, 77, 64
2, 7078, Note_on_c, 6, 79, 127
2, 7200, Note_off_c, 6, 79, 64
2, 7200, Note_on_c, 6, 71, 127
2, 7680, Note_off_c, 6, 71, 64
2, 7680, Note_on_c, 6, 72, 127
2, 8160, Note_off_c, 6, 72, 64
2, 8160, Note_on_c, 6, 74, 127
2, 8398, Note_off_c, 6, 74, 64
2, 8398, Note_on_c, 6, 75, 127
2, 8518, Note_off_c, 6, 75, 64
2, 8518, Note_on_c, 6, 74, 127
2, 8638, Note_off_c, 6, 74, 64
2, 8638, Note_on_c, 6, 72, 127
2, 8998, Note_off_c, 6, 72, 64
2, 8998, Note_on_c, 6, 75, 127
2, 9360, Note_off_c, 6, 75, 64
2, 9360, Note_on_c, 6, 79, 127
2, 9598, Note_off_c, 6, 79, 64
2, 9598, Note_on_c, 6, 80, 127
2, 9840, Note_off_c, 6, 80, 64
2, 9840, Note_on_c, 6, 82, 127
2, 10078, Note_off_c, 6, 82, 64
2, 10078, Note_on_c, 6, 84, 127
2, 10320, Note_off_c, 6, 84, 64
2, 10320, Note_on_c, 6, 80, 127
2, 10558, Note_off_c, 6, 80, 64
2, 10558, Note_on_c, 6, 79, 127
2, 11278, Note_off_c, 6, 79, 64
2, 11278, Note_on_c, 6, 79, 127
2, 11518, Note_off_c, 6, 79, 64
2, 11518, Note_on_c, 6, 78, 127
2, 11758, Note_off_c, 6, 78, 64
2, 11758, Note_on_c, 6, 74, 127
2, 12000, Note_off_c, 6, 74, 64
2, 12000, Note_on_c, 6, 81, 127
2, 12238, Note_off_c, 6, 81, 64
2, 12238, Note_on_c, 6, 74, 127
2, 12480, Note_off_c, 6, 74, 64
2, 12480, Note_on_c, 6, 84, 127
2, 12718, Note_off_c, 6, 84, 64
2, 12718, Note_on_c, 6, 78, 127
2, 12838, Note_off_c, 6, 78, 64
2, 12838, Note_on_c, 6, 81, 127
2, 12960, Note_off_c, 6, 81, 64
2, 12960, Note_on_c, 6, 84, 127
2, 13078, Note_off_c, 6, 84, 64
2, 13078, Note_on_c, 6, 87, 127
2, 13198, Note_off_c, 6, 87, 64
2, 13198, Note_on_c, 6, 78, 127
2, 13318, Note_off_c, 6, 78, 64
2, 13318, Note_on_c, 6, 84, 127
2, 13440, Note_off_c, 6, 84, 64
2, 13440, Note_on_c, 6, 86, 127
2, 14248, Note_off_c, 6, 86, 64
2, 14248, Note_on_c, 6, 84, 70
2, 14278, Note_off_c, 6, 84, 64
2, 14278, Note_on_c, 6, 83, 80
2, 14310, Note_off_c, 6, 83, 64
2, 14310, Note_on_c, 6, 82, 90
2, 14340, Note_off_c, 6, 82, 64
2, 14340, Note_on_c, 6, 81, 100
2, 14368, Note_off_c, 6, 81, 64
2, 14368, Note_on_c, 6, 80, 110
2, 14398, Note_off_c, 6, 80, 64
2, 14398, Note_on_c, 6, 79, 127
2, 15238, Note_off_c, 6, 79, 64
2, 15358, Note_on_c, 6, 72, 127
2, 16080, Note_off_c, 6, 72, 64
2, 16080, Note_on_c, 6, 74, 127
2, 16200, Note_off_c, 6, 74, 64
2, 16200, Note_on_c, 6, 75, 127
2, 16318, Note_off_c, 6, 75, 64
2, 16318, Note_on_c, 6, 79, 127
2, 16560, Note_off_c, 6, 79, 64
2, 16560, Note_on_c, 6, 72, 127
2, 16798, Note_off_c, 6, 72, 64
2, 16798, Note_on_c, 6, 75, 127
